Region,District,FacilityName,Type,Town,Ownership,Latitude,Longitude
Northern,Saboba-Chereponi,Sambuli Health Centre,Health Centre,Sambuli,CHAG,9.59873,0.27660999999999997
Northern,Saboba-Chereponi,Kpalba E.P Health Centre,Health Centre,Kpalba,CHAG,9.5358,0.22578
Northern,Saboba-Chereponi,Wapuli E.P. Health Centre,Health Centre,Wapuli,CHAG,9.73956,0.10464000000000001
Northern,Saboba-Chereponi,Garinkuka CHPS,CHPS,Garinkuka,Government,9.74152,0.13433
Northern,Saboba-Chereponi,Wenchiki Health Centre,Health Centre,Wenchiki,Government,10.2732,0.20774
Northern,Saboba-Chereponi,Saboba RCH,RCH,Saboba,Government,9.71598,0.319
Northern,Savelugu-Nanton,Nanton Health Centre,Health Centre,Nanton,Government,9.54552,-0.73422
Northern,Savelugu-Nanton,Pong Tamale Health Centre,Health Centre,Pong Tamale,Government,9.68228,-0.83354
Northern,Savelugu-Nanton,Diare Health Centre,Health Centre,Diare,Government,9.87457,-0.8758299999999999
Northern,Savelugu-Nanton,Pigu CHPS,CHPS,Pigu,Government,9.97998,-0.82363
Northern,Savelugu-Nanton,Zoggu Health Centre,Health Centre,Zoggu,Government,9.66721,-0.7157399999999999
Northern,Savelugu-Nanton,Savelugu  Hospital,Hospital,Savelugu,Government,9.61862,-0.82929
Northern,Savelugu-Nanton,Bruham  Maternity Home,Clinic,Savelugu,Private,9.62195,-0.8291200000000001
Northern,Savelugu-Nanton,Mogla Health Centre,Health Centre,Moglaa,Government,9.5934,-0.87316
Northern,Savelugu-Nanton,Jonjori Health Centre,Health Centre,Janjori,Government,9.65274,-0.6936
Northern,Savelugu-Nanton,Savelugu  Hospital,District Hospital,Savelugu,Government,9.61862,-0.82929
Northern,Savelugu-Nanton,Savelugu Nanton District Health Directorate,District Health Directorate,Savelugu,Government,9.61862,-0.82929
Northern,Savelugu-Nanton,Tampion Health Centre,Health Centre,Tampion,Government,9.83497,-0.77994
Northern,Sawla-Tuna-Kalba,Gindabuo Health Centre,Health Centre,Gindabuo,Government,9.62936,-2.4598400000000002
Northern,Sawla-Tuna-Kalba,Kalba  Health Centre,Health Centre,Kalba,CHAG,9.548789999999999,-2.66509
Northern,Sawla-Tuna-Kalba,Sawla Health Centre,Health Centre,Sawla,Government,9.2676,-2.40624
Northern,Sawla-Tuna-Kalba,Ever Green Maternity Home,Maternity Home,Sawla,Private,9.27356,-2.414
Northern,Sawla-Tuna-Kalba,Friends Maternity Home,Maternity Home,Sawla,Private,9.27094,-2.41542
Northern,Sawla-Tuna-Kalba,S awla Health  Centre,Health Centre,Sawla,Government,9.2676,-2.4061
Northern,Sawla-Tuna-Kalba,Sawla Tuna Kalba District Health Directorate,District Health Directorate,Sawla,Government,9.2676,-2.40631
Northern,Sawla-Tuna-Kalba,Tuna Health Centre,Health Centre,Tuna,CHAG,9.492460000000001,-2.41875
Northern,Sawla-Tuna-Kalba,Soma CHPS,CHPS,Soma,Government,9.46424,-2.3176
Northern,Sawla-Tuna-Kalba,Kulmasa CHPS,CHPS,Kulmasa,Government,9.69186,-2.48805
Northern,Tamale Metropolitan,Industrial Area Health Centre,Health Centre,Industrial Area,Government,9.39219,-0.86101
Northern,Tamale Metropolitan,Bilpela Health Centre,Health Centre,Bulpela,Government,9.38914,-0.8420200000000001
Northern,Tamale Metropolitan,Deahas Maternity Home,Maternity Home,Lamashegu,Private,9.391689999999999,-0.34907
Northern,Tamale Metropolitan,Kpanvo Health Centre,Health Centre,Kpanvo,Government,9.371189999999999,-0.8278399999999999
Northern,Tamale Metropolitan,Choggu RCH,RCH,Choggu,CHAG,9.424719999999999,-0.85039
Northern,Tamale Metropolitan,Shekina Health Centre,Health Centre,Gurugu,Government,9.45545,-0.87108
Northern,Tamale Metropolitan,Fulera Maternity Home,Maternity Home,Choggu Yapalsi,Private,9.43237,-0.8608299999999999
Northern,Tamale Metropolitan,As-Salam Materniyt Home,Maternity Home,Sabonjida,Government,9.39869,-0.84419
Northern,Tamale Metropolitan,Bagabaga Clinic,Clinic,Bagabaga,Government,9.42176,-0.86864
Northern,Tamale Metropolitan,Nyohini  Clinic,Clinic,Nyohini,Government,9.40097,-0.86769
Northern,Tamale Metropolitan,Gariziegu Clinic,Clinic,Gariziegu,Government,9.39845,-0.8308700000000001
Northern,Tamale Metropolitan,Sanerigu RCH,RCH,Nyohini,Government,9.40114,-0.86754
Northern,Tamale Metropolitan,Rev. Tyers Momeral Clinic,Clinic,Kalpohini,Private,9.41724,-0.8283200000000001
Northern,Tamale Metropolitan,ABF Medical Center,Health Centre,Kamina,Quasi-Government,9.53922,-0.85249
Northern,Tamale Metropolitan,Tamale School of Hygiene,Training Institution,Zagyuri,Government,9.460469999999999,-0.8437
Northern,Tamale Metropolitan,Kalpohini Health Centre,Health Centre,Kalpohini,Government,9.42159,-0.82481
Northern,Tamale Metropolitan,Tania Specialist,Hospital,Jusonayilli,Government,9.44817,-0.8488399999999999
Northern,Tamale Metropolitan,6mrs Kamina Health Centre,Health Centre,Kamina,Quasi-Government,9.46148,-0.8487
Northern,Tamale Metropolitan,Haj Adams Health Centre,Health Centre,Sabonjida,Government,9.40179,-0.8459700000000001
Northern,Tamale Metropolitan,Tamale West Hospital,District Hospital,Zogyele,Government,9.40046,-0.8503
Northern,Tamale Metropolitan,Tamale Metropolitan Health Directorate,Metropolitan Health Directorate,Agric,Government,9.43496,-0.8417
Northern,Tamale Metropolitan,Regional Health Directorate,Regional Health Directorate,Ministries,Government,9.2425,-0.50203
Northern,Tamale Metropolitan,Tamale Central RCH,RCH,Changli,Government,9.243139999999999,-0.50236
Northern,Tamale Metropolitan,Rabito Clinic,Clinic,Rivoly,Private,9.40653,-0.8411799999999999
Northern,Tamale Metropolitan,SDA Hospital,Hospital,Tamale,CHAG,9.39974,-0.8318
Northern,Tamale Metropolitan,Tamale Central  Hospital,Regional Hospital,Zobogu,Government,9.24188,-0.50141
Northern,Tamale Metropolitan,Tamale Nutrition Rehab Center,RCH,Tamale Central,Government,9.40104,-0.83124
Northern,Tamale Metropolitan,Tamale Community Health Nurses Training School,Training Institution,Sangani,Government,9.41714,-0.83578
Northern,Tamale Metropolitan,Tamale Nurses Training School,Training Institution,Tamale,Government,9.389610000000001,-0.3251
Northern,Tamale Metropolitan,Vitting RCH,Health Centre,Vitting/Dabogbh,Government,9.38308,-0.79671
Northern,Tamale Metropolitan,Lahagu Health Centre,Health Centre,Lahagu,Government,9.32957,-0.72924
Northern,Tamale Metropolitan,Kotingli  CHPS,CHPS,Kotingli,Government,9.34043,-0.7924399999999999
Northern,Tamale Metropolitan,Tamale Teaching Hospital,Teaching Hospital,Tamale Central,Government,9.39338,-0.82368
Northern,Tolon-Kumbungu,Dalon Health Centre,Health Centre,Dalun,Government,9.63016,-1.00931
Northern,Tolon-Kumbungu,Singa  CHPS,CHPS,Singa,Government,9.73055,-1.06267
Northern,Tolon-Kumbungu,Kunbungu Health Centre,Health Centre,Kunbungu,Government,9.54916,-0.9423299999999999
Northern,Tolon-Kumbungu,Kpiliyin Health Centre,Health Centre,Kpiliyin,Government,9.5418,-0.8868299999999999
Northern,Tolon-Kumbungu,Cheshegu  Clinic,Clinic,Cheshegu,Government,9.45623,-0.955
Northern,Tolon-Kumbungu,Nyankpala Health Centre,Health Centre,Nyankpala,Government,9.40372,-0.9855700000000001
Northern,Tolon-Kumbungu,Tolon Health Centre,Health Centre,Tonlon,Government,9.42688,-1.05236
Northern,Tolon-Kumbungu,Tolon-Kumbungu District Health Director,District Health Directorate,Tolon,Government,9.43244,-1.05633
Northern,Tolon-Kumbungu,Wantugu Health Centre,Health Centre,Wantugu,Government,9.51441,-1.14721
Northern,Tolon-Kumbungu,Lingbunga CHPS,CHPS,Lingbinga,Government,9.64364,-1.20984
Northern,Tolon-Kumbungu,Bontanga Health Centre,Health Centre,Bontanga,Government,9.52716,-0.9468700000000001
Northern,Tolon-Kumbungu,Gbulun Health Centre,Health Centre,Gbulun,Government,9.489510000000001,-1.01225
Northern,Tolon-Kumbungu,Kpendua CHPS,CHPS,Kpendua,Government,9.73252,-1.06362
Northern,West Gonja,Busunu Health Centre,Health Centre,Busunu,Government,9.164819999999999,-1.50966
Northern,West Gonja,Daboya   Health Centre,Health Centre,Daboya,Government,9.528780000000001,-1.38151
Northern,West Gonja,Lingbinsi  Community  Clinic,Clinic,Lingbinsi,Government,9.57138,-1.40698
Northern,West Gonja,Bawena  CHPS,CHPS,Bawena,Government,9.54411,-1.6362700000000001
Northern,West Gonja,Damongo RCH,RCH,Damongo,Government,9.03523,-1.8208
Northern,West Gonja,Damongo Hospital,District Hospital,Damongo,CHAG,9.06302,-1.79872
Northern,West Gonja,Mankarigu Health Centre,Health Centre,Mankarigu,Government,10.02667,-1.2792299999999999
Northern,West Gonja,Mole Game Health Centre,Health Centre,Mole Game,Government,9.25197,-1.8501400000000001
Northern,West Gonja,West Gonja District Health Directorate,District Health Directorate,West Gonja,Government,9.08581,-1.80925
Northern,West Mamprusi,Janga Health Centre,Health Centre,Janga,Government,10.02833,-0.97536
Northern,West Mamprusi,Kpasenkpe  Health Centre,Health Centre,Kpesenkpe,Government,10.44709,-1.04688
Northern,West Mamprusi,Yagaba Health Centre,Health Centre,Yagaba,Government,10.22982,-1.28604
Northern,West Mamprusi,Kubori  Health Centre,Health Centre,Kubori,Government,10.14663,-1.29627
Northern,West Mamprusi,Yizesi  Health  Centre,Health Centre,Yizesi,Government,10.28389,-1.43655
Northern,West Mamprusi,Our  Lady Of Rocio  Health Centre,Health Centre,Walewale,CHAG,10.359919999999999,-0.79743
Northern,West Mamprusi,Nasia  CHPS,CHPS,Nasia,Government,10.15817,-0.80475
Northern,West Mamprusi,Walewale  Hospital,District Hospital,Walewale,Government,10.34633,-0.8085399999999999
Northern,West Mamprusi,Yama CHPS,CHPS,Yama,Government,10.33918,-1.02142
Northern,West Mamprusi,Catholic  Rehabilitation/Nutrition  Centre,Health Centre,Walewale,CHAG,10.3608,-0.79666
Northern,West Mamprusi,Gbeo CHPS,CHPS,Gbeo,Government,10.37035,-0.80314
Northern,West Mamprusi,Yikpabongo  Health Centre,Health Centre,Yikpabongo,Government,10.24492,-1.56754
Northern,West Mamprusi,Kparigu PPAG Health Centre,Health Centre,Kparigu,Government,10.30028,-0.63531
Northern,West Mamprusi,West Mamprusi District Health Directorate,District Health Directorate,West Mamprusi,Government,10.36321,-0.7975
Northern,West Mamprusi,FAME-Loagri Clinic,Clinic,Loagri,CHAG,10.277439999999999,-0.8281799999999999
Northern,West Mamprusi,FAME-Yizesi Clinic,Clinic,Yizesi,CHAG,10.28389,-1.43655
Northern,West Mamprusi,Wulugu Health Centre,Health Centre,Wulugu,Government,10.617939999999999,-0.8087
Northern,Yendi,Adibo Health Centre,Health Centre,Adibo,Government,9.30712,-0.01635
Northern,Yendi,Bunbon Health Centre,Health Centre,Bunbon,Government,9.70079,-0.09859
Northern,Yendi,Jimle Health Centre,Health Centre,Jimle,Government,9.40029,-0.4828
Northern,Yendi,Kuni CHPS,CHPS,Kuni,Government,9.24587,-0.16672
Northern,Yendi,Nyani Health Centre,Health Centre,Nyani,Government,9.355780000000001,-0.19746
Northern,Yendi,Dabogni Health Centre,CHPS,Dabogni,Government,9.20765,-0.18334
Northern,Yendi,Sang Health Centre,Health Centre,Sang,Government,9.41863,-0.27738
Northern,Yendi,Church of Christ Health Centre,Health Centre,Balogu  East,CHAG,9.46296,-0.00881
Northern,Yendi,Yendi Hospital,District Hospital,Yendi,Government,9.44604,-0.00402
Northern,Yendi,Yendi RCH,RCH,Yendi,Government,9.45152,-0.00965
Northern,Yendi,Sunsong CHPS,CHPS,Sunsong,Government,9.5974,-0.01523
Northern,Yendi,Yendi District Health Directorate,District Health Directorate,Yendi,Government,9.44443,-0.00375
Northern,Yendi,Yendi Leprosarium,Others,Yendi,Government,9.451210000000001,-0.00933
Northern,Zabzugu-Tatale,Kukpalgu Health Centre,Health Centre,Kukpalgu,Government,9.181280000000001,0.31606
Northern,Zabzugu-Tatale,Nakpale Health Centre,Health Centre,Nakpale,Government,8.97945,0.32211999999999996
Northern,Zabzugu-Tatale,Woriborgu CHPS,CHPS,Woriborgu,Government,9.0532,0.25317
Northern,Zabzugu-Tatale,Tatale Health Centre,Health Centre,Tatale,CHAG,9.36439,0.52957
Northern,Zabzugu-Tatale,Kpalbutabu Health Centre,Health Centre,Kpalbutabu,Government,9.40616,0.42941999999999997
Northern,Zabzugu-Tatale,Zabzugu Polyclinic,Polyclinic,Zabzugu,Government,9.29565,0.37705
Northern,Zabzugu-Tatale,Kandin Health Centre,Health Centre,Kandin,Government,9.1998,0.45278
Northern,Zabzugu-Tatale,Sabare CHPS,CHPS,Sabare,Government,9.2782,0.26256
Northern,Zabzugu-Tatale,Zabzugu-Tatale District Health Directorate,District Health Directorate,Zabzugu,Government,9.29463,0.37955
Northern,Saboba-Chereponi,Kujoni CHPS,CHPS,Kujoni ,Government,,
Northern,Saboba-Chereponi,Sangul CHPS,CHPS,Sangul,Government,,
Northern,Saboba-Chereponi,Demon CHPS,CHPS,Demon ,Government,,
Northern,Saboba-Chereponi,Kucha CHPS,CHPS,Kucha ,Government,,
Northern,Saboba-Chereponi,Nansoni CHPS,CHPS,Nansoni ,Government,,
Northern,Saboba-Chereponi,Tumbo CHPS,CHPS,Tumbo ,Government,,
Northern,Sawla-Tuna-Kalba,Donald Richard Clinic,CHPS,Nakwabi,Government,,
Northern,Savelugu-Nanton,Dipali CHPS,CHPS,Daire,Government,,
Northern,Nanumba North,Sabonjida CHPS,CHPS,Sabonjida,Government,,
Northern,Nanumba North,Juanayili CHPS,CHPS,Juanayili,Government,,
Northern,East Mamprusi,Jawani CHPS,CHPS,Jawani,Government,,
Northern,East Mamprusi,Public Health Unit BMC,Clinic,Nalerigu,CHAG,,
Northern,East Mamprusi,Konlinvai CHPS,CHPS,Konlivai,Government,,
Northern,East Mamprusi,Samini HPS,CHPS,Samini,Government,,
Northern,East Mamprusi,Tuni CHPS,CHPS,Tuni,Government,,
Northern,East Mamprusi,Gbangu CHPS,CHPS,Gbangu,Government,,
Northern,Central Gonja,Yalla CHPS,CHPS,Yalla,Government,,
Northern,Bunkpurugu-Yunyuo,Kambatiak CHPS,CHPS,Kambatiak,Government,,
Northern,Bunkpurugu-Yunyuo,Kambagu CHPS,CHPS,Kambagu,Government,,
Northern,Bunkpurugu-Yunyuo,Bimbagu CHPS,CHPS,Bimbagu,Government,,
Northern,Bunkpurugu-Yunyuo,Mozio CHPS,CHPS,Mozio,Government,,
Northern,Bunkpurugu-Yunyuo,Temaa CHPS,CHPS,Temaa,Government,,
Northern,Central Gonja,Boachipe CHPS,CHPS,Boachipe,Government,,
Northern,East Gonja,Kpembu Health Centre,Health Centre,Kpembu,Government,,
Northern,East Gonja,Kafaba CHPS,CHPS,Kafaba,Government,,
Northern,Bole,Kwame Kwesi CHPS,CHPS,Kwame Kwesi,Government,,
Northern,Bole,Chibrinyo CHPS,CHPS,Chibrinyo,Government,,
Northern,Bole,Gbenfu CHPS,CHPS,Gbenfu,Government,,
Northern,Bole,Kakiasi CHPS,CHPS,Kakiasi,Government,,
Northern,Bole,Maluwe CHPS,CHPS,Maluwe,Government,,
Northern,Bole,Mankuma Health Centre,Health Centre,Mankuma,Government,,
Northern,Bole,Kwame Kwesi CHPS,CHPS,Kwame Kwesi,Government,,
Northern,Bole,Carpenter CHPS,CHPS,Banda-Nkwanta,Government,,
Northern,Gushegu,Nabuli Health Centre,Health Centre,Nabuli,Government,,
Northern,Gushegu,Damakung Clinic,Clinic,Damankung,Government,,
Northern,Gushegu,Gushegu Hospital,Hospital,Gushiegu,Government,,
Northern,Karaga,Zandua CHPS,CHPS,Zandua,Government,,
Northern,Karaga,Sandua CHPS,CHPS,Sandua,Government,,
Northern,Tamale Metropolitan,Fooshegu CHPS,CHPS,Fooshegu,Government,,
Northern,Tamale Metropolitan,Gods Care Clinic,Clinic,Kasaligu,Private,,
Northern,Tamale Metropolitan,Tania Specialist Hospital,Hospital,Kanvilli,Private,,
Northern,Tamale Metropolitan,Malshegu CHPS,CHPS,Malshegu,Government,,
Northern,Tamale Metropolitan,St. Lucy Polyclinic,Polyclinic,Choggu kpalsi,Private,,
Northern,Tamale Metropolitan,Taha CHPS,CHPS,Taha,Government,,
Northern,Tamale Metropolitan,Zuo CHPS,CHPS,Zuo,Government,,
Northern,Tamale Metropolitan,Kanvili Clinic,Clinic,Kanvilli,Private,,
Northern,Tolon-Kumbungu,Kings Medical Centre,Health Centre,Bontanga,CHAG,,
Northern,Tolon-Kumbungu,Yoggu CHPS,CHPS,Yoggu,Government,,
Northern,West Gonja,Gurupe CHPS,CHPS,Gurupe,Government,,
Northern,West Gonja,Kotito CHPS,CHPS,Kotito,Government,,
Northern,West Gonja,Achubunyo CHPS,CHPS,Achubunyo,Government,,
Northern,West Gonja,Lingbinsi CHPS,CHPS,Lingbinsi,Government,,
Northern,West Gonja,Mempeasem CHPS,CHPS,Mempeasem,Government,,
Northern,West Mamprusi,Gbeo CHPS,CHPS,Gbeo,Government,,
Northern,West Mamprusi,Kukuo CHPS,CHPS,Kukuo,Government,,
Northern,West Mamprusi,Tantala CHPS,CHPS,Tantala,Government,,
Northern,West Mamprusi,Yama CHPS,CHPS,Yama,Government,,
Northern,Yendi,Kpabia CHPS,CHPS,kpabia,Government,,
Northern,Zabzugu-Tatale,Jubilee CHPS,CHPS,Sabare,Government,,
Northern,Zabzugu-Tatale,Tatindo CHPS,CHPS,Tatindo,CHAG,,
Northern,Zabzugu-Tatale,Nahuyili CHPS,CHPS,Nahuyili,Government,,
Northern,West Gonja,Damango Health Assistants Training School,Training Institution,Damango,Government,,
Northern,Yendi,Yendi Health Assistants Training School,Training Institution,Yendi,Government,,
Northern,East Mamprusi,Nalerigu Health Assistants Training School,Training Institution,Nalerigu,Government,,
Northern,East Gonja,Kpembe Health Assistants Training School,Training Institution,Kpembe,Government,,
Upper East,Bawku Municipal,Nafkoliga CHPS,CHPS,Nafkoliga,Government ,10.8893,-0.36386999999999997
Upper East,Bawku Municipal,Kukparigu CHPS,CHPS,Kukparigu,Government ,10.914,-0.24989
Upper East,Bawku Municipal,Binduri Health Centre,Health Centre,Binduri,Government ,10.95989,-0.31325
Upper East,Bawku Municipal,Kadara Maternity Home,Maternity Home,Bawku,Private,11.063039999999999,-0.24403000000000002
Upper East,Bawku Municipal,Presbyterian Primary Health Care Secretariat,Others,Bawku,CHAG,11.06068,-0.23196999999999998
Upper East,Bawku Municipal,Bawku Presby Nurses Training College,Training Institution,Bawku,CHAG,11.05988,-0.23234000000000002
Upper East,Bawku Municipal,Mognori Clinic,Clinic,Mognori Gumbo,Government ,11.11651,-0.27659
Upper East,Bawku Municipal,Zuabulga Clinic,Clinic,Zuabulga,Government ,11.04919,-0.14153
Upper East,Bawku Municipal,Sarabogo CHPS,CHPS,Sarabogo,Government ,11.05838,-0.16943
Upper East,Bawku Municipal,Akunye Memorial Clinic,Clinic,Pusiga Zongo,Private,11.08359,-0.13284
Upper East,Bawku Municipal,Kultamise Clinic,Clinic,Kultamise,Government ,11.12845,-0.15447
Upper East,Bawku Municipal,Kulungungu Clinic,Clinic,Kulungungu,Government ,11.14667,-0.20935
Upper East,Bawku Municipal,Pusiga Health Centre,Health Centre,Pusiga Natinga,Government ,11.08115,-0.12473
Upper East,Bawku Municipal,Urban Health Centre,Health Centre,Bawku,Government ,11.06113,-0.23858000000000001
Upper East,Bawku Municipal,Bawku Hospital,Municipal Hospital,Bawku,CHAG,11.06124,-0.23287
Upper East,Bawku Municipal,Manga CHPS,CHPS,Manga,Government ,11.02384,-0.26314
Upper East,Bawku Municipal,Dan's Clinic,Clinic,Bawku,Private,11.0493,-0.251
Upper East,Bawku Municipal,Islam Maternity Clinic,Maternity Home,Bawku-Kariamah,Private,11.06291,-0.23989000000000002
Upper East,Bawku Municipal,Bawku Municipal Health Directroate,Municipal Health Directorate,Bawku,Government ,11.05752,-0.25049
Upper East,Bawku Municipal,Bawku Nutrition Rehabilitation Centre,Others,Bawku,CHAG,11.06073,-0.23246999999999998
Upper East,Bawku Municipal,Quality Medical Centre,Others,Wiidi,Private,11.05487,-0.26105
Upper East,Bawku Municipal,Widana Health Centre,Health Centre,Widana,CHAG,11.08177,-0.0183
Upper East,Bawku Municipal,Widana Rehabilitation Centre,Health Centre,Widana,CHAG,11.08201,-0.01873
